zip_code,cluster,cluster_label
48838,1,Gentrifying
48840,0,Emerging
48841,1,Gentrifying
48842,1,Gentrifying
48843,0,Emerging
48845,1,Gentrifying
48846,1,Gentrifying
48847,1,Gentrifying
48848,1,Gentrifying
48849,1,Gentrifying
48850,1,Gentrifying
48851,1,Gentrifying
48853,1,Gentrifying
48854,1,Gentrifying
48855,1,Gentrifying
48856,2,Declining
48857,1,Gentrifying
48858,1,Gentrifying
48860,1,Gentrifying
48861,1,Gentrifying
48864,0,Emerging
48865,1,Gentrifying
48866,1,Gentrifying
48867,1,Gentrifying
48871,1,Gentrifying
48872,1,Gentrifying
48875,1,Gentrifying
48876,2,Declining
48877,0,Emerging
48878,1,Gentrifying
48879,0,Emerging
48880,1,Gentrifying
48881,1,Gentrifying
48883,1,Gentrifying
48884,1,Gentrifying
48886,1,Gentrifying
48888,1,Gentrifying
48889,1,Gentrifying
48890,1,Gentrifying
48891,1,Gentrifying
48892,1,Gentrifying
48893,1,Gentrifying
48895,0,Emerging
48897,1,Gentrifying
48906,1,Gentrifying
48910,1,Gentrifying
48911,1,Gentrifying
48912,1,Gentrifying
48915,1,Gentrifying
48917,1,Gentrifying
48933,1,Gentrifying
49001,1,Gentrifying
49002,1,Gentrifying
49004,1,Gentrifying
49006,1,Gentrifying
49007,1,Gentrifying
49008,1,Gentrifying
49009,0,Emerging
49010,1,Gentrifying
49011,1,Gentrifying
49012,1,Gentrifying
49013,1,Gentrifying
49014,1,Gentrifying
49015,1,Gentrifying
49017,1,Gentrifying
49021,1,Gentrifying
49022,1,Gentrifying
49024,1,Gentrifying
49026,1,Gentrifying
49028,1,Gentrifying
49029,1,Gentrifying
49030,1,Gentrifying
49031,1,Gentrifying
49032,1,Gentrifying
49033,1,Gentrifying
49034,1,Gentrifying
49036,1,Gentrifying
49037,1,Gentrifying
49038,1,Gentrifying
49040,1,Gentrifying
49042,1,Gentrifying
49043,2,Declining
49045,1,Gentrifying
49046,1,Gentrifying
49047,1,Gentrifying
49048,1,Gentrifying
49050,0,Emerging
49051,1,Gentrifying
49052,1,Gentrifying
49053,1,Gentrifying
49055,1,Gentrifying
49056,0,Emerging
49057,2,Declining
49058,1,Gentrifying
49060,0,Emerging
49061,1,Gentrifying
49064,2,Declining
49065,1,Gentrifying
49066,0,Emerging
49067,1,Gentrifying
49068,1,Gentrifying
49070,1,Gentrifying
49071,0,Emerging
49072,1,Gentrifying
49073,1,Gentrifying
49076,1,Gentrifying
49078,1,Gentrifying
49079,0,Emerging
49080,1,Gentrifying
49082,1,Gentrifying
49083,0,Emerging
49085,0,Emerging
49087,0,Emerging
49088,1,Gentrifying
49089,2,Declining
49090,0,Emerging
49091,1,Gentrifying
49092,0,Emerging
49093,1,Gentrifying
49094,1,Gentrifying
49095,1,Gentrifying
49096,1,Gentrifying
49097,0,Emerging
49098,1,Gentrifying
49099,0,Emerging
49101,0,Emerging
49102,1,Gentrifying
49103,0,Emerging
49106,1,Gentrifying
49107,1,Gentrifying
49111,1,Gentrifying
49112,1,Gentrifying
49113,1,Gentrifying
49117,0,Emerging
49120,1,Gentrifying
49125,0,Emerging
49126,2,Declining
49127,0,Emerging
49128,1,Gentrifying
49129,0,Emerging
49130,0,Emerging
49201,0,Emerging
49202,1,Gentrifying
49203,1,Gentrifying
49220,0,Emerging
49221,1,Gentrifying
49224,1,Gentrifying
49227,1,Gentrifying
49228,1,Gentrifying
49229,1,Gentrifying
49230,0,Emerging
49232,1,Gentrifying
49233,1,Gentrifying
49234,0,Emerging
49235,1,Gentrifying
49236,1,Gentrifying
49237,1,Gentrifying
49238,1,Gentrifying
49240,0,Emerging
49241,1,Gentrifying
49242,1,Gentrifying
49245,1,Gentrifying
49246,1,Gentrifying
49247,1,Gentrifying
49248,1,Gentrifying
49249,1,Gentrifying
49250,1,Gentrifying
49251,0,Emerging
49252,1,Gentrifying
49253,0,Emerging
49254,1,Gentrifying
49255,1,Gentrifying
49256,1,Gentrifying
49259,1,Gentrifying
49262,1,Gentrifying
49264,0,Emerging
49265,0,Emerging
49266,1,Gentrifying
49267,0,Emerging
49268,0,Emerging
49269,1,Gentrifying
49270,1,Gentrifying
49271,1,Gentrifying
49272,0,Emerging
49274,1,Gentrifying
49276,1,Gentrifying
49277,0,Emerging
49279,1,Gentrifying
49283,0,Emerging
49284,0,Emerging
49285,1,Gentrifying
49286,1,Gentrifying
49287,0,Emerging
49288,1,Gentrifying
49301,0,Emerging
49302,0,Emerging
49304,1,Gentrifying
49305,2,Declining
49306,0,Emerging
49307,1,Gentrifying
49309,1,Gentrifying
49310,1,Gentrifying
49312,1,Gentrifying
49315,0,Emerging
49316,1,Gentrifying
49319,1,Gentrifying
49320,0,Emerging
49321,1,Gentrifying
49322,1,Gentrifying
49323,1,Gentrifying
49325,1,Gentrifying
49326,0,Emerging
49327,1,Gentrifying
49328,1,Gentrifying
49329,1,Gentrifying
49330,1,Gentrifying
49331,1,Gentrifying
49332,1,Gentrifying
49333,0,Emerging
49336,0,Emerging
49337,1,Gentrifying
49338,1,Gentrifying
49339,1,Gentrifying
49340,1,Gentrifying
49341,1,Gentrifying
49342,0,Emerging
49343,1,Gentrifying
49344,0,Emerging
49345,1,Gentrifying
49346,1,Gentrifying
49348,1,Gentrifying
49349,1,Gentrifying
49401,1,Gentrifying
49402,1,Gentrifying
49403,0,Emerging
49404,1,Gentrifying
49405,1,Gentrifying
49406,0,Emerging
49408,0,Emerging
49410,0,Emerging
49411,0,Emerging
49412,1,Gentrifying
49415,1,Gentrifying
49417,1,Gentrifying
49418,1,Gentrifying
49419,1,Gentrifying
49420,1,Gentrifying
49421,1,Gentrifying
49423,1,Gentrifying
49424,1,Gentrifying
49425,1,Gentrifying
49426,1,Gentrifying
49428,1,Gentrifying
49431,1,Gentrifying
49435,0,Emerging
49436,0,Emerging
49437,1,Gentrifying
49440,0,Emerging
49441,1,Gentrifying
49442,1,Gentrifying
49444,1,Gentrifying
49445,1,Gentrifying
49446,1,Gentrifying
49448,2,Declining
49449,1,Gentrifying
49450,1,Gentrifying
49451,1,Gentrifying
49452,1,Gentrifying
49453,0,Emerging
49454,1,Gentrifying
49455,1,Gentrifying
49456,0,Emerging
49457,1,Gentrifying
49459,1,Gentrifying
49460,0,Emerging
49461,1,Gentrifying
49464,1,Gentrifying
49503,0,Emerging
49504,1,Gentrifying
49505,1,Gentrifying
49506,1,Gentrifying
49507,1,Gentrifying
49508,1,Gentrifying
49509,1,Gentrifying
49512,0,Emerging
49519,1,Gentrifying
49525,1,Gentrifying
49534,1,Gentrifying
49544,1,Gentrifying
49546,0,Emerging
49548,1,Gentrifying
49601,1,Gentrifying
49612,0,Emerging
49613,1,Gentrifying
49614,1,Gentrifying
49615,1,Gentrifying
49616,1,Gentrifying
49617,1,Gentrifying
49619,1,Gentrifying
49620,1,Gentrifying
49621,1,Gentrifying
49622,1,Gentrifying
49623,1,Gentrifying
49625,0,Emerging
49629,0,Emerging
49630,0,Emerging
49631,1,Gentrifying
49632,0,Emerging
49633,1,Gentrifying
49635,0,Emerging
49636,0,Emerging
49637,0,Emerging
49638,0,Emerging
49639,1,Gentrifying
49640,1,Gentrifying
49643,1,Gentrifying
49644,1,Gentrifying
49645,1,Gentrifying
49646,0,Emerging
49648,0,Emerging
49649,0,Emerging
49650,1,Gentrifying
49651,1,Gentrifying
49653,3,Stable
49654,0,Emerging
49655,1,Gentrifying
49656,1,Gentrifying
49657,1,Gentrifying
49659,0,Emerging
49660,1,Gentrifying
49663,1,Gentrifying
49664,0,Emerging
49665,1,Gentrifying
49668,1,Gentrifying
49670,0,Emerging
49675,1,Gentrifying
49676,3,Stable
49677,1,Gentrifying
49679,1,Gentrifying
49680,1,Gentrifying
49682,3,Stable
49683,1,Gentrifying
49684,0,Emerging
49685,0,Emerging
49686,0,Emerging
49688,1,Gentrifying
49689,1,Gentrifying
49690,0,Emerging
49696,0,Emerging
49701,0,Emerging
49706,0,Emerging
49707,1,Gentrifying
49709,2,Declining
49710,1,Gentrifying
49712,0,Emerging
49713,0,Emerging
49715,1,Gentrifying
49718,1,Gentrifying
49719,1,Gentrifying
49720,1,Gentrifying
49721,1,Gentrifying
49724,1,Gentrifying
49725,1,Gentrifying
49726,1,Gentrifying
49727,0,Emerging
49729,0,Emerging
49730,1,Gentrifying
49733,1,Gentrifying
49735,1,Gentrifying
49736,1,Gentrifying
49738,0,Emerging
49740,0,Emerging
49743,1,Gentrifying
49745,0,Emerging
49746,2,Declining
49747,0,Emerging
49749,0,Emerging
49751,1,Gentrifying
49753,1,Gentrifying
49755,1,Gentrifying
49756,1,Gentrifying
49757,3,Stable
49759,1,Gentrifying
49760,1,Gentrifying
49765,1,Gentrifying
49766,1,Gentrifying
49768,1,Gentrifying
49769,1,Gentrifying
49770,0,Emerging
49774,1,Gentrifying
49776,0,Emerging
49779,1,Gentrifying
49780,1,Gentrifying
49781,1,Gentrifying
49782,0,Emerging
49783,1,Gentrifying
49788,1,Gentrifying
49791,1,Gentrifying
49793,0,Emerging
49795,1,Gentrifying
49796,3,Stable
49799,2,Declining
49801,1,Gentrifying
49802,1,Gentrifying
49805,0,Emerging
49806,3,Stable
49807,1,Gentrifying
49814,1,Gentrifying
49817,1,Gentrifying
49818,1,Gentrifying
49829,1,Gentrifying
49831,2,Declining
49835,0,Emerging
49836,1,Gentrifying
49837,1,Gentrifying
49839,1,Gentrifying
49840,1,Gentrifying
49841,1,Gentrifying
49849,1,Gentrifying
49853,2,Declining
49854,1,Gentrifying
49855,0,Emerging
49858,1,Gentrifying
49862,1,Gentrifying
49866,1,Gentrifying
49868,2,Declining
49870,0,Emerging
49878,1,Gentrifying
49879,1,Gentrifying
49880,1,Gentrifying
49884,1,Gentrifying
49885,1,Gentrifying
49887,1,Gentrifying
49892,1,Gentrifying
49893,1,Gentrifying
49895,1,Gentrifying
49908,1,Gentrifying
49911,1,Gentrifying
49913,2,Declining
49915,1,Gentrifying
49916,1,Gentrifying
49920,1,Gentrifying
49922,1,Gentrifying
49930,1,Gentrifying
49931,1,Gentrifying
49934,1,Gentrifying
49935,1,Gentrifying
49938,1,Gentrifying
49945,0,Emerging
49946,1,Gentrifying
49947,1,Gentrifying
49950,1,Gentrifying
49953,1,Gentrifying
49958,2,Declining
49963,1,Gentrifying
49967,1,Gentrifying
49968,1,Gentrifying
49969,0,Emerging
49971,1,Gentrifying
50001,0,Emerging
50002,1,Gentrifying
50003,0,Emerging
50006,1,Gentrifying
50007,0,Emerging
50008,1,Gentrifying
50009,0,Emerging
50010,0,Emerging
50014,0,Emerging
50020,1,Gentrifying
50021,0,Emerging
50022,1,Gentrifying
50023,0,Emerging
50025,1,Gentrifying
50028,1,Gentrifying
50035,0,Emerging
50036,1,Gentrifying
50044,2,Declining
50046,0,Emerging
50047,0,Emerging
50048,1,Gentrifying
50049,0,Emerging
50050,1,Gentrifying
50054,1,Gentrifying
50055,0,Emerging
50056,1,Gentrifying
50058,1,Gentrifying
50060,1,Gentrifying
50061,0,Emerging
50062,0,Emerging
50063,1,Gentrifying
50069,0,Emerging
50070,2,Declining
50071,2,Declining
50072,0,Emerging
50073,0,Emerging
50074,0,Emerging
50076,1,Gentrifying
50105,0,Emerging
50107,1,Gentrifying
50109,0,Emerging
50111,0,Emerging
50112,1,Gentrifying
50115,1,Gentrifying
50118,1,Gentrifying
50119,2,Declining
50122,1,Gentrifying
50123,1,Gentrifying
50124,0,Emerging
50125,0,Emerging
50126,1,Gentrifying
50129,1,Gentrifying
50130,1,Gentrifying
50131,0,Emerging
50134,1,Gentrifying
50135,1,Gentrifying
50138,1,Gentrifying
50139,0,Emerging
50140,1,Gentrifying
50144,2,Declining
50146,0,Emerging
50150,1,Gentrifying
50153,1,Gentrifying
50154,1,Gentrifying
50156,1,Gentrifying
50158,1,Gentrifying
50161,1,Gentrifying
50162,1,Gentrifying
50163,1,Gentrifying
50164,0,Emerging
50166,1,Gentrifying
50167,1,Gentrifying
50168,1,Gentrifying
50169,0,Emerging
50170,1,Gentrifying
50171,1,Gentrifying
50173,1,Gentrifying
50174,1,Gentrifying
50201,1,Gentrifying
50207,1,Gentrifying
50208,1,Gentrifying
50210,0,Emerging
50211,0,Emerging
50212,1,Gentrifying
50213,1,Gentrifying
50214,1,Gentrifying
50216,1,Gentrifying
50219,0,Emerging
50220,1,Gentrifying
50225,0,Emerging
50226,0,Emerging
50228,0,Emerging
50229,0,Emerging
50230,1,Gentrifying
50232,1,Gentrifying
50233,2,Declining
50236,1,Gentrifying
50237,0,Emerging
50240,1,Gentrifying
50244,0,Emerging
50247,1,Gentrifying
50248,1,Gentrifying
50249,1,Gentrifying
50250,1,Gentrifying
50251,1,Gentrifying
50256,0,Emerging
50257,1,Gentrifying
50261,0,Emerging
50263,0,Emerging
50265,1,Gentrifying
50266,0,Emerging
50271,1,Gentrifying
50273,0,Emerging
50276,1,Gentrifying
50278,1,Gentrifying
50309,0,Emerging
50310,1,Gentrifying
50311,0,Emerging
50312,0,Emerging
50313,1,Gentrifying
50314,1,Gentrifying
50315,1,Gentrifying
50316,1,Gentrifying
50317,1,Gentrifying
50320,0,Emerging
50321,0,Emerging
50322,1,Gentrifying
50323,0,Emerging
50324,1,Gentrifying
50325,0,Emerging
50327,0,Emerging
50401,1,Gentrifying
50423,1,Gentrifying
50424,2,Declining
50428,0,Emerging
50434,1,Gentrifying
50435,1,Gentrifying
50436,1,Gentrifying
50438,1,Gentrifying
50439,1,Gentrifying
50441,1,Gentrifying
50444,1,Gentrifying
50447,1,Gentrifying
50449,1,Gentrifying
50450,1,Gentrifying
50452,1,Gentrifying
50456,1,Gentrifying
50458,0,Emerging
50459,1,Gentrifying
50461,1,Gentrifying
50464,1,Gentrifying
50466,1,Gentrifying
50468,1,Gentrifying
50469,1,Gentrifying
50472,1,Gentrifying
50475,1,Gentrifying
50476,1,Gentrifying
50479,1,Gentrifying
50482,1,Gentrifying
50484,2,Declining
50501,2,Declining
50510,1,Gentrifying
50511,1,Gentrifying
50514,1,Gentrifying
50516,0,Emerging
50524,0,Emerging
50525,1,Gentrifying
50529,1,Gentrifying
50530,1,Gentrifying
50531,0,Emerging
50532,1,Gentrifying
50533,2,Declining
50536,1,Gentrifying
50538,1,Gentrifying
50543,0,Emerging
50548,1,Gentrifying
50554,2,Declining
50557,1,Gentrifying
50563,1,Gentrifying
50565,1,Gentrifying
50579,1,Gentrifying
50583,1,Gentrifying
50585,1,Gentrifying
50588,0,Emerging
50595,1,Gentrifying
50597,1,Gentrifying
50601,1,Gentrifying
50602,1,Gentrifying
50604,1,Gentrifying
50606,1,Gentrifying
50607,1,Gentrifying
50613,1,Gentrifying
50616,1,Gentrifying
50619,1,Gentrifying
50621,1,Gentrifying
50622,0,Emerging
50624,1,Gentrifying
50625,1,Gentrifying
50626,1,Gentrifying
50627,2,Declining
50629,1,Gentrifying
50632,1,Gentrifying
50633,1,Gentrifying
50634,1,Gentrifying
50635,1,Gentrifying
50636,1,Gentrifying
50638,1,Gentrifying
50642,0,Emerging
50643,0,Emerging
50644,1,Gentrifying
50647,0,Emerging
50648,1,Gentrifying
50650,1,Gentrifying
50651,1,Gentrifying
50653,1,Gentrifying
50655,1,Gentrifying
50658,1,Gentrifying
50659,1,Gentrifying
50660,1,Gentrifying
50662,1,Gentrifying
50665,1,Gentrifying
50666,1,Gentrifying
50667,0,Emerging
50668,1,Gentrifying
50669,1,Gentrifying
50670,1,Gentrifying
50674,1,Gentrifying
50675,1,Gentrifying
50676,1,Gentrifying
50677,1,Gentrifying
50680,1,Gentrifying
50681,1,Gentrifying
50682,1,Gentrifying
50701,1,Gentrifying
50702,1,Gentrifying
50703,2,Declining
50707,1,Gentrifying
50801,1,Gentrifying
50833,1,Gentrifying
50841,1,Gentrifying
50846,0,Emerging
50849,1,Gentrifying
50851,1,Gentrifying
50853,1,Gentrifying
50854,1,Gentrifying
50864,2,Declining
51001,1,Gentrifying
51002,1,Gentrifying
51003,1,Gentrifying
51012,1,Gentrifying
51016,1,Gentrifying
51023,1,Gentrifying
51024,0,Emerging
51025,1,Gentrifying
51027,1,Gentrifying
51028,1,Gentrifying
51030,1,Gentrifying
51031,0,Emerging
51034,1,Gentrifying
51035,1,Gentrifying
51038,3,Stable
51039,0,Emerging
51040,2,Declining
51041,1,Gentrifying
51046,1,Gentrifying
51047,0,Emerging
51050,1,Gentrifying
51054,1,Gentrifying
51055,0,Emerging
51058,1,Gentrifying
51063,1,Gentrifying
51101,2,Declining
51103,1,Gentrifying
51104,0,Emerging
51105,1,Gentrifying
51106,1,Gentrifying
51108,0,Emerging
51109,1,Gentrifying
51201,1,Gentrifying
51237,0,Emerging
51239,1,Gentrifying
51241,1,Gentrifying
51245,1,Gentrifying
51246,1,Gentrifying
51248,1,Gentrifying
51250,0,Emerging
51301,1,Gentrifying
51331,0,Emerging
51333,1,Gentrifying
51334,1,Gentrifying
51338,1,Gentrifying
51346,1,Gentrifying
51347,0,Emerging
51351,0,Emerging
51355,3,Stable
51357,1,Gentrifying
51358,1,Gentrifying
51360,1,Gentrifying
51364,2,Declining
51365,1,Gentrifying
51401,1,Gentrifying
51436,1,Gentrifying
51439,1,Gentrifying
51442,1,Gentrifying
51443,1,Gentrifying
51445,1,Gentrifying
51446,0,Emerging
51449,1,Gentrifying
51450,0,Emerging
51453,1,Gentrifying
51454,1,Gentrifying
51455,1,Gentrifying
51461,1,Gentrifying
51462,1,Gentrifying
51465,1,Gentrifying
51501,1,Gentrifying
51503,1,Gentrifying
51510,1,Gentrifying
51521,1,Gentrifying
51525,1,Gentrifying
51526,1,Gentrifying
51527,1,Gentrifying
51529,1,Gentrifying
51530,1,Gentrifying
51531,1,Gentrifying
51532,1,Gentrifying
51534,1,Gentrifying
51535,1,Gentrifying
51537,1,Gentrifying
51546,1,Gentrifying
51551,1,Gentrifying
51553,1,Gentrifying
51555,1,Gentrifying
51557,3,Stable
51559,1,Gentrifying
51560,1,Gentrifying
51566,1,Gentrifying
51570,1,Gentrifying
51572,1,Gentrifying
51573,1,Gentrifying
51575,0,Emerging
51576,1,Gentrifying
51577,0,Emerging
51579,1,Gentrifying
51601,1,Gentrifying
51632,1,Gentrifying
51638,1,Gentrifying
51639,1,Gentrifying
51640,1,Gentrifying
51650,1,Gentrifying
51652,1,Gentrifying
51653,1,Gentrifying
52001,1,Gentrifying
52002,0,Emerging
52003,0,Emerging
52031,1,Gentrifying
52033,1,Gentrifying
52037,1,Gentrifying
52040,1,Gentrifying
52041,1,Gentrifying
52042,1,Gentrifying
52043,1,Gentrifying
52045,1,Gentrifying
52046,1,Gentrifying
52047,1,Gentrifying
52048,1,Gentrifying
52049,1,Gentrifying
52050,1,Gentrifying
52052,1,Gentrifying
52054,3,Stable
52056,1,Gentrifying
52057,0,Emerging
52060,1,Gentrifying
52064,1,Gentrifying
52068,0,Emerging
52069,1,Gentrifying
52070,1,Gentrifying
52073,1,Gentrifying
52076,1,Gentrifying
52101,1,Gentrifying
52135,1,Gentrifying
52136,1,Gentrifying
52140,3,Stable
52141,1,Gentrifying
52142,1,Gentrifying
52146,1,Gentrifying
52147,1,Gentrifying
52151,1,Gentrifying
52157,1,Gentrifying
52158,3,Stable
52159,1,Gentrifying
52160,1,Gentrifying
52161,1,Gentrifying
52170,1,Gentrifying
52171,1,Gentrifying
52172,1,Gentrifying
52175,1,Gentrifying
52201,0,Emerging
52202,1,Gentrifying
52203,1,Gentrifying
52205,1,Gentrifying
52206,1,Gentrifying
52208,1,Gentrifying
52209,1,Gentrifying
52210,1,Gentrifying
52211,1,Gentrifying
52213,1,Gentrifying
52214,1,Gentrifying
52215,1,Gentrifying
52216,1,Gentrifying
52217,1,Gentrifying
52218,1,Gentrifying
52222,1,Gentrifying
52223,2,Declining
52224,1,Gentrifying
52225,1,Gentrifying
52227,0,Emerging
52228,0,Emerging
52233,1,Gentrifying
52235,2,Declining
52236,1,Gentrifying
52237,1,Gentrifying
52240,0,Emerging
52241,0,Emerging
52245,1,Gentrifying
52246,0,Emerging
52247,0,Emerging
52248,1,Gentrifying
52249,1,Gentrifying
52251,1,Gentrifying
52253,1,Gentrifying
52255,1,Gentrifying
52257,2,Declining
52301,1,Gentrifying
52302,1,Gentrifying
52306,1,Gentrifying
52310,1,Gentrifying
52314,0,Emerging
52315,1,Gentrifying
52316,1,Gentrifying
52317,0,Emerging
52318,1,Gentrifying
52320,1,Gentrifying
52321,1,Gentrifying
52322,1,Gentrifying
52323,1,Gentrifying
52324,0,Emerging
52326,1,Gentrifying
52327,0,Emerging
52328,0,Emerging
52329,1,Gentrifying
52330,1,Gentrifying
52332,1,Gentrifying
52333,0,Emerging
52336,1,Gentrifying
52337,1,Gentrifying
52338,1,Gentrifying
52339,1,Gentrifying
52340,0,Emerging
52341,1,Gentrifying
52342,1,Gentrifying
52345,1,Gentrifying
52346,1,Gentrifying
52347,0,Emerging
52349,1,Gentrifying
52351,1,Gentrifying
52352,1,Gentrifying
52353,1,Gentrifying
52354,1,Gentrifying
52356,1,Gentrifying
52358,0,Emerging
52361,1,Gentrifying
52362,1,Gentrifying
52401,3,Stable
52402,1,Gentrifying
52403,1,Gentrifying
52404,1,Gentrifying
52405,1,Gentrifying
52411,0,Emerging
52501,1,Gentrifying
52530,1,Gentrifying
52531,1,Gentrifying
52533,1,Gentrifying
52535,1,Gentrifying
52536,1,Gentrifying
52537,1,Gentrifying
52540,1,Gentrifying
52544,2,Declining
52553,0,Emerging
52554,2,Declining
52556,1,Gentrifying
52563,1,Gentrifying
52565,1,Gentrifying
52567,1,Gentrifying
52569,1,Gentrifying
52571,0,Emerging
52572,2,Declining
52577,1,Gentrifying
52585,1,Gentrifying
52590,1,Gentrifying
52591,1,Gentrifying
52601,2,Declining
52620,1,Gentrifying
52621,1,Gentrifying
52623,1,Gentrifying
52625,1,Gentrifying
52626,1,Gentrifying
52627,2,Declining
52632,2,Declining
52635,1,Gentrifying
52637,1,Gentrifying
52638,1,Gentrifying
52640,0,Emerging
52641,1,Gentrifying
52645,1,Gentrifying
52646,1,Gentrifying
52651,1,Gentrifying
52653,1,Gentrifying
52654,0,Emerging
52655,2,Declining
52658,1,Gentrifying
52659,1,Gentrifying
52720,0,Emerging
52722,0,Emerging
52726,0,Emerging
52727,0,Emerging
52728,1,Gentrifying
52730,1,Gentrifying
52731,1,Gentrifying
52732,1,Gentrifying
52737,1,Gentrifying
52738,1,Gentrifying
52742,1,Gentrifying
52745,1,Gentrifying
52747,1,Gentrifying
52748,1,Gentrifying
52749,0,Emerging
52751,0,Emerging
52753,0,Emerging
52754,0,Emerging
52755,1,Gentrifying
52756,0,Emerging
52757,1,Gentrifying
52761,1,Gentrifying
52766,1,Gentrifying
52767,0,Emerging
52768,0,Emerging
52772,1,Gentrifying
52773,1,Gentrifying
52776,0,Emerging
52777,1,Gentrifying
52778,1,Gentrifying
52802,1,Gentrifying
52803,1,Gentrifying
52804,1,Gentrifying
52806,1,Gentrifying
52807,0,Emerging
53001,0,Emerging
53002,1,Gentrifying
53004,0,Emerging
53005,1,Gentrifying
53006,1,Gentrifying
53010,1,Gentrifying
53011,1,Gentrifying
53012,0,Emerging
53013,1,Gentrifying
53014,1,Gentrifying
53015,1,Gentrifying
53017,0,Emerging
53018,0,Emerging
53019,1,Gentrifying
53020,1,Gentrifying
53021,1,Gentrifying
53022,0,Emerging
53024,0,Emerging
53027,1,Gentrifying
53029,0,Emerging
53032,1,Gentrifying
53033,0,Emerging
53034,1,Gentrifying
53035,1,Gentrifying
53036,1,Gentrifying
53037,0,Emerging
53038,1,Gentrifying
53039,1,Gentrifying
53040,1,Gentrifying
53042,1,Gentrifying
53044,1,Gentrifying
53045,0,Emerging
53046,0,Emerging
53048,1,Gentrifying
53049,0,Emerging
53050,1,Gentrifying
53051,0,Emerging
53058,0,Emerging
53059,1,Gentrifying
53061,1,Gentrifying
53063,1,Gentrifying
53065,1,Gentrifying
53066,0,Emerging
53069,3,Stable
53070,1,Gentrifying
53072,0,Emerging
53073,1,Gentrifying
53074,0,Emerging
53075,1,Gentrifying
53076,0,Emerging
53079,0,Emerging
53080,1,Gentrifying
53081,1,Gentrifying
53083,1,Gentrifying
53085,1,Gentrifying
53086,0,Emerging
53089,0,Emerging
53090,1,Gentrifying
53091,1,Gentrifying
53092,0,Emerging
53094,1,Gentrifying
53095,1,Gentrifying
53097,0,Emerging
53098,1,Gentrifying
53103,1,Gentrifying
53104,0,Emerging
53105,0,Emerging
53108,0,Emerging
53110,1,Gentrifying
53114,1,Gentrifying
53115,1,Gentrifying
53118,1,Gentrifying
53119,1,Gentrifying
53120,0,Emerging
53121,0,Emerging
53122,0,Emerging
53125,0,Emerging
53126,1,Gentrifying
53128,1,Gentrifying
53129,1,Gentrifying
53130,1,Gentrifying
53132,0,Emerging
53137,0,Emerging
53139,0,Emerging
53140,1,Gentrifying
53142,1,Gentrifying
53143,1,Gentrifying
53144,1,Gentrifying
53146,0,Emerging
53147,0,Emerging
53149,0,Emerging
53150,0,Emerging
53151,0,Emerging
53153,1,Gentrifying
53154,0,Emerging
53156,0,Emerging
53158,1,Gentrifying
53168,1,Gentrifying
53170,1,Gentrifying
53172,1,Gentrifying
